Date;TE06 Büro- Raumregelung: Einzelraumregler Temperatur Messwert. [°C];TE07 Büro- Raumregelung: Einzelraumregler Temperatur Messwert. [°C];TE06 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 1 Stellung [%];TE06 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 1 Lamellen Stellung [%];TE06 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 2 Stellung [%];TE06 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 2 Lamellen Stellung [%];TE07 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 1 Stellung [%];TE07 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 1 Lamellen Stellung [%];TE07 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 2 Stellung [%];TE07 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 2 Lamellen Stellung [%];MSR02 Wetterstation ALlgemein: aktuelle Lufttemperatur [°C];Aussen Temperatur Freigabe: Übergangszeit Manuel;Aussen Temperatur Freigabe: Automatik Betrieb;Aussen Temperatur Freigabe: Sommerbetrieb Manuel;Aussen Temperatur Freigabe: Winterbetrieb Manuel;Aussen Temperatur Freigabe: Störungen sperren;Aussen Temperatur Freigabe: Sommerbetrieb;Aussen Temperatur Freigabe: Winterbetrieb;Aussen Temperatur Freigabe: Übergangbetrieb
10:00,0;2.346.720.786;2.280.800.806;47;0;30;0;79;22;80;22;1.260.000.038;0;1;0;0;0;0;1;0
11:00,0;2.343.058.565;2.282.021.546;47;0;30;0;79;22;80;22;1.260.000.038;0;1;0;0;0;0;1;0
12:00,0;2.343.058.565;2.280.800.806;47;0;30;0;79;22;80;22;1.260.000.038;0;1;0;0;0;0;1;0
13:00,0;2.339.396.344;2.279.580.065;47;0;30;0;79;22;80;22;1.260.000.038;0;1;0;0;0;0;1;0
14:00,0;2.343.058.565;2.279.580.065;47;0;30;0;79;22;80;22;1.260.000.038;0;1;0;0;0;0;1;0
15:00,0;2.341.837.825;2.277.138.585;47;0;30;0;79;22;80;22;1.260.000.038;0;1;0;0;0;0;1;0
16:00,0;2.341.837.825;2.278.359.325;47;0;30;0;79;22;80;22;1.269.999.981;0;1;0;0;0;0;1;0
17:00,0;2.341.837.825;2.278.359.325;47;0;30;0;79;22;80;22;1.269.999.981;0;1;0;0;0;0;1;0
18:00,0;2.341.837.825;2.278.359.325;47;0;30;0;79;22;80;22;1.269.999.981;0;1;0;0;0;0;1;0
19:00,0;2.339.396.344;2.275.917.844;47;0;30;0;79;0;79;0;1.269.999.981;0;1;0;0;0;0;1;0
20:00,0;2.338.175.604;2.278.359.325;47;0;30;0;79;0;79;0;1.260.000.038;0;1;0;0;0;0;1;0
21:00,0;2.339.396.344;2.275.917.844;47;0;30;0;79;0;79;0;12. Mai;0;1;0;0;0;0;1;0
22:00,0;2.338.175.604;2.274.697.104;47;0;30;0;79;0;79;0;12. Mai;0;1;0;0;0;0;1;0
23:00,0;2.339.396.344;2.277.138.585;47;0;30;0;79;0;79;0;12. Mai;0;1;0;0;0;0;1;0
24:00,0;2.338.175.604;2.278.359.325;47;0;30;0;79;0;79;0;1.239.999.962;0;1;0;0;0;0;1;0
25:00,0;2.339.396.344;2.275.917.844;47;0;30;0;79;0;79;0;1.239.999.962;0;1;0;0;0;0;1;0
26:00,0;2.339.396.344;2.277.138.585;47;0;30;0;79;0;79;0;1.239.999.962;0;1;0;0;0;0;1;0
27:00,0;2.343.058.565;2.275.917.844;47;0;30;0;79;0;79;0;12. Mai;0;1;0;0;0;0;1;0
28:00,0;2.343.058.565;2.278.359.325;47;0;30;0;79;0;79;0;1.239.999.962;0;1;0;0;0;0;1;0
29:00,0;2.338.175.604;2.280.800.806;47;0;30;0;79;0;79;0;1.230.000.019;0;1;0;0;0;0;1;0
30:00,0;2.338.175.604;2.278.359.325;47;0;30;0;79;0;79;0;1.230.000.019;0;1;0;0;0;0;1;0
31:00,0;2.339.396.344;2.280.800.806;47;0;30;0;79;0;79;0;1.239.999.962;0;1;0;0;0;0;1;0
32:00,0;2.339.396.344;2.284.463.027;47;0;30;0;79;0;79;0;1.230.000.019;0;1;0;0;0;0;1;0
33:00,0;2.341.837.825;2.285.683.767;47;0;30;0;79;0;79;0;1.239.999.962;0;1;0;0;0;0;1;0
34:00,0;2.341.837.825;2.284.463.027;47;0;30;0;79;0;79;0;1.239.999.962;0;1;0;0;0;0;1;0
35:00,0;2.341.837.825;2.285.683.767;47;0;30;0;79;0;79;0;1.239.999.962;0;1;0;0;0;0;1;0
36:00,0;2.343.058.565;2.288.125.248;47;0;30;0;79;0;79;0;1.239.999.962;0;1;0;0;0;0;1;0
37:00,0;2.343.058.565;2.286.904.508;47;0;30;0;79;0;79;0;1.239.999.962;0;1;0;0;0;0;1;0
38:00,0;2.344.279.305;2.289.345.988;47;0;30;0;79;0;79;0;1.239.999.962;0;1;0;0;0;0;1;0
39:00,0;2.343.058.565;2.289.345.988;47;0;30;0;79;0;79;0;12. Mai;0;1;0;0;0;0;1;0
40:00,0;2.341.837.825;2.290.566.729;47;0;30;0;79;0;79;0;12. Mai;0;1;0;0;0;0;1;0
41:00,0;2.345.500.046;229.422.895;47;0;30;0;79;0;79;0;1.260.000.038;0;1;0;0;0;0;1;0
42:00,0;2.345.500.046;2.290.566.729;47;0;30;0;79;0;79;0;1.260.000.038;0;1;0;0;0;0;1;0
43:00,0;2.344.279.305;229.422.895;47;0;30;0;79;0;79;0;1.260.000.038;0;1;0;0;0;0;1;0
44:00,0;2.344.279.305;2.293.008.209;47;0;30;0;79;0;79;0;12. Mai;0;1;0;0;0;0;1;0
45:00,0;2.346.720.786;229.422.895;47;0;30;0;79;0;79;0;12. Mai;0;1;0;0;0;0;1;0
46:00,0;2.343.058.565;2.290.566.729;47;0;30;0;79;0;79;0;1.260.000.038;0;1;0;0;0;0;1;0
47:00,0;2.344.279.305;2.296.670.431;47;0;30;0;79;0;79;0;1.269.999.981;0;1;0;0;0;0;1;0
48:00,0;2.339.396.344;2.290.566.729;47;0;30;0;79;0;79;0;1.269.999.981;0;1;0;0;0;0;1;0
49:00,0;2.343.058.565;2.289.345.988;47;0;30;0;79;0;79;0;1.289.999.962;0;1;0;0;0;0;1;0
50:00,0;2.345.500.046;2.289.345.988;47;0;30;0;79;0;79;0;13;0;1;0;0;0;0;1;0
51:00,0;2.345.500.046;2.288.125.248;47;0;30;0;79;0;79;0;1.310.000.038;0;1;0;0;0;0;1;0
52:00,0;2.346.720.786;2.286.904.508;47;0;30;0;79;0;79;0;1.310.000.038;0;1;0;0;0;0;1;0
53:00,0;2.346.720.786;2.286.904.508;47;0;30;0;79;0;79;0;1.319.999.981;0;1;0;0;0;0;1;0
54:00,0;2.346.720.786;2.285.683.767;47;0;30;0;79;0;79;0;1.310.000.038;0;1;0;0;0;0;1;0
55:00,0;2.347.941.527;2.286.904.508;47;0;30;0;79;0;79;0;1.310.000.038;0;1;0;0;0;0;1;0
56:00,0;2.347.941.527;2.286.904.508;47;0;30;0;79;0;79;0;13;0;1;0;0;0;0;1;0
57:00,0;2.347.941.527;2.282.021.546;47;0;30;0;79;0;79;0;13;0;1;0;0;0;0;1;0
58:00,0;2.347.941.527;2.284.463.027;47;0;30;0;79;0;79;0;1.289.999.962;0;1;0;0;0;0;1;0
59:00,0;2.350.383.007;2.282.021.546;47;0;30;0;79;0;79;0;1.280.000.019;0;1;0;0;0;0;1;0
00:00,0;2.351.603.748;2.279.580.065;47;0;30;0;79;0;79;0;1.280.000.019;0;1;0;0;0;0;1;0
01:00,0;2.347.941.527;2.280.800.806;47;0;30;0;79;0;79;0;1.280.000.019;0;1;0;0;0;0;1;0
02:00,0;2.350.383.007;2.280.800.806;47;0;30;0;79;0;79;0;1.280.000.019;0;1;0;0;0;0;1;0
03:00,0;2.350.383.007;2.279.580.065;47;0;30;0;79;0;79;0;13;0;1;0;0;0;0;1;0
04:00,0;2.352.824.488;2.278.359.325;47;0;30;0;79;0;79;0;1.310.000.038;0;1;0;0;0;0;1;0
05:00,0;2.351.603.748;2.278.359.325;47;0;30;0;79;0;79;0;1.319.999.981;0;1;0;0;0;0;1;0
06:00,0;2.350.383.007;2.278.359.325;47;0;30;0;79;0;79;0;13. Mai;0;1;0;0;0;0;1;0
07:00,0;2.350.383.007;2.278.359.325;47;0;30;0;79;0;79;0;1.369.999.981;0;1;0;0;0;0;1;0
08:00,0;2.351.603.748;2.278.359.325;47;0;30;0;79;0;79;0;13. Mai;0;1;0;0;0;0;1;0
09:00,0;2.352.824.488;2.277.138.585;47;0;30;0;79;0;79;0;1.339.999.962;0;1;0;0;0;0;1;0
10:00,0;2.352.824.488;2.279.580.065;47;0;30;0;79;0;79;0;1.339.999.962;0;1;0;0;0;0;1;0
11:00,0;2.352.824.488;2.274.697.104;47;0;30;0;79;0;79;0;1.339.999.962;0;1;0;0;0;0;1;0
12:00,0;2.351.603.748;2.275.917.844;47;0;30;0;79;0;79;0;1.339.999.962;0;1;0;0;0;0;1;0
13:00,0;2.351.603.748;2.275.917.844;47;0;30;0;79;0;79;0;1.339.999.962;0;1;0;0;0;0;1;0
14:00,0;2.356.486.709;2.278.359.325;47;0;30;0;79;0;79;0;13. Mai;0;1;0;0;0;0;1;0
15:00,0;2.352.824.488;2.275.917.844;47;0;30;0;79;0;79;0;13. Mai;0;1;0;0;0;0;1;0
16:00,0;2.352.824.488;2.277.138.585;47;0;30;0;79;0;79;0;1.360.000.038;0;1;0;0;0;0;1;0
17:00,0;2.352.824.488;2.277.138.585;47;0;30;0;79;0;79;0;13. Mai;0;1;0;0;0;0;1;0
18:00,0;2.351.603.748;2.278.359.325;47;0;30;0;79;0;79;0;1.339.999.962;0;1;0;0;0;0;1;0
19:00,0;2.351.603.748;2.279.580.065;47;0;30;0;79;0;79;0;1.330.000.019;0;1;0;0;0;0;1;0
20:00,0;2.352.824.488;2.279.580.065;47;0;30;0;79;0;79;0;1.330.000.019;0;1;0;0;0;0;1;0
21:00,0;2.355.265.969;2.279.580.065;47;0;30;0;79;0;79;0;1.330.000.019;0;1;0;0;0;0;1;0
22:00,0;2.352.824.488;2.282.021.546;47;0;30;0;79;0;79;0;1.339.999.962;0;1;0;0;0;0;1;0
23:00,0;2.351.603.748;2.282.021.546;47;0;30;0;79;0;79;0;1.339.999.962;0;1;0;0;0;0;1;0
24:00,0;2.352.824.488;2.282.021.546;47;0;30;0;79;0;79;0;1.339.999.962;0;1;0;0;0;0;1;0
25:00,0;2.354.045.228;2.284.463.027;47;0;30;0;79;0;79;0;1.339.999.962;0;1;0;0;0;0;1;0
26:00,0;2.354.045.228;2.286.904.508;47;0;30;0;79;0;79;0;1.339.999.962;0;1;0;0;0;0;1;0
27:00,0;2.351.603.748;2.286.904.508;47;0;30;0;79;0;79;0;1.330.000.019;0;1;0;0;0;0;1;0
28:00,0;2.354.045.228;2.286.904.508;47;0;30;0;79;0;79;0;1.319.999.981;0;1;0;0;0;0;1;0
29:00,0;2.354.045.228;2.289.345.988;47;0;30;0;79;0;79;0;1.319.999.981;0;1;0;0;0;0;1;0
30:00,0;2.354.045.228;2.288.125.248;47;0;30;0;79;0;79;0;1.319.999.981;0;1;0;0;0;0;1;0
31:00,0;2.354.045.228;2.289.345.988;47;0;30;0;79;0;79;0;1.319.999.981;0;1;0;0;0;0;1;0
32:00,0;2.352.824.488;2.290.566.729;47;0;30;0;79;0;79;0;1.310.000.038;0;1;0;0;0;0;1;0
33:00,0;2.352.824.488;2.288.125.248;47;0;30;0;79;0;79;0;1.319.999.981;0;1;0;0;0;0;1;0
34:00,0;2.356.486.709;2.293.008.209;47;0;30;0;79;0;79;0;1.319.999.981;0;1;0;0;0;0;1;0
35:00,0;2.356.486.709;2.293.008.209;47;0;30;0;79;0;79;0;1.330.000.019;0;1;0;0;0;0;1;0
36:00,0;2.356.486.709;2.290.566.729;47;0;30;0;79;0;79;0;1.330.000.019;0;1;0;0;0;0;1;0
37:00,0;2.355.265.969;2.293.008.209;47;0;30;0;79;0;79;0;1.319.999.981;0;1;0;0;0;0;1;0
38:00,0;2.355.265.969;229.422.895;47;0;30;0;79;0;79;0;13;0;1;0;0;0;0;1;0
39:00,0;2.354.045.228;229.422.895;47;0;30;0;79;0;79;0;1.289.999.962;0;1;0;0;0;0;1;0
40:00,0;2.354.045.228;229.422.895;47;0;30;0;79;0;79;0;1.289.999.962;0;1;0;0;0;0;1;0
41:00,0;2.352.824.488;229.422.895;47;0;30;0;79;0;79;0;1.289.999.962;0;1;0;0;0;0;1;0
42:00,0;2.354.045.228;229.422.895;47;0;30;0;79;0;79;0;1.289.999.962;0;1;0;0;0;0;1;0
43:00,0;2.354.045.228;2.293.008.209;47;0;30;0;79;0;79;0;1.289.999.962;0;1;0;0;0;0;1;0
44:00,0;2.352.824.488;2.293.008.209;47;0;30;0;79;0;79;0;1.289.999.962;0;1;0;0;0;0;1;0
45:00,0;2.351.603.748;2.290.566.729;47;0;30;0;79;0;79;0;1.289.999.962;0;1;0;0;0;0;1;0
46:00,0;2.347.941.527;2.290.566.729;47;0;30;0;79;0;79;0;1.289.999.962;0;1;0;0;0;0;1;0
47:00,0;2.347.941.527;2.290.566.729;47;0;30;0;79;0;79;0;1.280.000.019;0;1;0;0;0;0;1;0
48:00,0;2.346.720.786;2.293.008.209;47;0;30;0;79;0;79;0;1.280.000.019;0;1;0;0;0;0;1;0
49:00,0;2.347.941.527;2.293.008.209;47;0;30;0;79;0;79;0;1.289.999.962;0;1;0;0;0;0;1;0
50:00,0;2.347.941.527;2.293.008.209;47;0;30;0;79;0;79;0;1.289.999.962;0;1;0;0;0;0;1;0
51:00,0;2.346.720.786;2.290.566.729;47;0;30;0;79;0;79;0;1.289.999.962;0;1;0;0;0;0;1;0
52:00,0;2.346.720.786;2.289.345.988;47;0;30;0;79;0;79;0;1.289.999.962;0;1;0;0;0;0;1;0
53:00,0;2.345.500.046;2.289.345.988;47;0;30;0;79;0;79;0;13;0;1;0;0;0;0;1;0
54:00,0;2.344.279.305;2.289.345.988;47;0;30;0;79;0;79;0;1.310.000.038;0;1;0;0;0;0;1;0
55:00,0;2.341.837.825;2.288.125.248;47;0;30;0;79;0;79;0;1.310.000.038;0;1;0;0;0;0;1;0
56:00,0;2.341.837.825;2.290.566.729;47;0;30;0;79;0;79;0;1.310.000.038;0;1;0;0;0;0;1;0
57:00,0;2.339.396.344;2.288.125.248;47;0;30;0;79;0;79;0;1.310.000.038;0;1;0;0;0;0;1;0
58:00,0;2.338.175.604;2.288.125.248;47;0;30;0;79;0;79;0;1.310.000.038;0;1;0;0;0;0;1;0
59:00,0;2.338.175.604;2.290.566.729;47;0;30;0;79;0;79;0;1.319.999.981;0;1;0;0;0;0;1;0
00:00,0;2.339.396.344;2.286.904.508;47;0;30;0;79;0;79;0;1.330.000.019;0;1;0;0;0;0;1;0
01:00,0;2.335.734.123;2.286.904.508;47;0;30;0;79;0;79;0;13. Mai;0;1;0;0;0;0;1;0
02:00,0;2.338.175.604;2.289.345.988;47;0;30;0;79;0;79;0;13. Mai;0;1;0;0;0;0;1;0
03:00,0;2.338.175.604;2.286.904.508;47;0;30;0;79;0;79;0;1.339.999.962;0;1;0;0;0;0;1;0
04:00,0;2.338.175.604;2.288.125.248;47;0;30;0;79;0;79;0;1.339.999.962;0;1;0;0;0;0;1;0
05:00,0;2.335.734.123;2.288.125.248;47;0;30;0;79;0;79;0;1.339.999.962;0;1;0;0;0;0;1;0
06:00,0;2.336.954.863;2.286.904.508;47;0;30;0;79;0;79;0;1.339.999.962;0;1;0;0;0;0;1;0
07:00,0;2.334.513.382;2.286.904.508;47;0;30;0;79;0;79;0;1.330.000.019;0;1;0;0;0;0;1;0
08:00,0;2.335.734.123;2.290.566.729;47;0;30;0;79;0;79;0;1.319.999.981;0;1;0;0;0;0;1;0
09:00,0;2.333.292.642;2.289.345.988;47;0;30;0;79;0;79;0;1.330.000.019;0;1;0;0;0;0;1;0
10:00,0;2.333.292.642;2.286.904.508;47;0;30;0;79;0;79;0;1.319.999.981;0;1;0;0;0;0;1;0
11:00,0;232.840.968;2.288.125.248;47;0;30;0;79;0;79;0;1.319.999.981;0;1;0;0;0;0;1;0
12:00,0;2.332.071.902;2.288.125.248;47;0;30;0;79;0;79;0;1.330.000.019;0;1;0;0;0;0;1;0
13:00,0;2.329.630.421;2.288.125.248;47;0;30;0;79;0;79;0;1.330.000.019;0;1;0;0;0;0;1;0
14:00,0;232.718.894;2.288.125.248;47;0;30;0;79;0;79;0;1.319.999.981;0;1;0;0;0;0;1;0
15:00,0;2.329.630.421;2.288.125.248;47;0;30;0;79;0;79;0;1.330.000.019;0;1;0;0;0;0;1;0
16:00,0;232.840.968;2.290.566.729;47;0;30;0;79;0;79;0;1.330.000.019;0;1;0;0;0;0;1;0
17:00,0;2.324.747.459;2.288.125.248;47;0;30;0;79;0;79;0;1.319.999.981;0;1;0;0;0;0;1;0
18:00,0;2.329.630.421;2.288.125.248;47;0;30;0;79;0;79;0;1.319.999.981;0;1;0;0;0;0;1;0
19:00,0;232.718.894;2.288.125.248;47;0;30;0;79;0;79;0;1.319.999.981;0;1;0;0;0;0;1;0
20:00,0;2.324.747.459;2.286.904.508;47;0;30;0;79;0;79;0;1.319.999.981;0;1;0;0;0;0;1;0
21:00,0;23.259.682;2.285.683.767;47;0;30;0;79;0;79;0;1.319.999.981;0;1;0;0;0;0;1;0
22:00,0;2.324.747.459;2.286.904.508;47;0;30;0;79;0;79;0;1.310.000.038;0;1;0;0;0;0;1;0
23:00,0;23.259.682;2.288.125.248;47;0;30;0;79;0;79;0;1.310.000.038;0;1;0;0;0;0;1;0
24:00,0;23.259.682;2.285.683.767;47;0;30;0;79;0;79;0;1.310.000.038;0;1;0;0;0;0;1;0
25:00,0;23.259.682;2.285.683.767;47;0;30;0;79;0;79;0;1.310.000.038;0;1;0;0;0;0;1;0
26:00,0;2.324.747.459;2.285.683.767;47;0;30;0;79;0;79;0;1.310.000.038;0;1;0;0;0;0;1;0
27:00,0;2.323.526.719;2.286.904.508;47;0;30;0;79;0;79;0;13;0;1;0;0;0;0;1;0
28:00,0;2.321.085.238;2.284.463.027;47;0;30;0;79;0;79;0;1.310.000.038;0;1;0;0;0;0;1;0
29:00,0;2.317.423.017;2.282.021.546;47;0;30;0;79;0;79;0;1.310.000.038;0;1;0;0;0;0;1;0
30:00,0;2.321.085.238;2.282.021.546;47;0;30;0;79;0;79;0;1.310.000.038;0;1;0;0;0;0;1;0
31:00,0;2.318.643.757;2.279.580.065;47;0;30;0;79;0;79;0;13;0;1;0;0;0;0;1;0
32:00,0;2.319.864.498;2.280.800.806;47;0;30;0;79;0;79;0;13;0;1;0;0;0;0;1;0
33:00,0;2.319.864.498;2.280.800.806;47;0;30;0;79;0;79;0;1.289.999.962;0;1;0;0;0;0;1;0
34:00,0;2.317.423.017;2.282.021.546;47;0;30;0;79;0;79;0;1.289.999.962;0;1;0;0;0;0;1;0
35:00,0;2.317.423.017;2.278.359.325;47;0;30;0;79;0;79;0;1.289.999.962;0;1;0;0;0;0;1;0
36:00,0;2.316.202.277;2.280.800.806;47;0;30;0;79;0;79;0;1.289.999.962;0;1;0;0;0;0;1;0
37:00,0;2.319.864.498;2.279.580.065;47;0;30;0;79;0;79;0;1.289.999.962;0;1;0;0;0;0;1;0
38:00,0;2.316.202.277;2.278.359.325;47;0;30;0;79;0;79;0;1.289.999.962;0;1;0;0;0;0;1;0
39:00,0;2.316.202.277;2.277.138.585;47;0;30;0;79;0;79;0;13;0;1;0;0;0;0;1;0
40:00,0;2.314.981.536;2.279.580.065;47;0;30;0;79;0;79;0;1.310.000.038;0;1;0;0;0;0;1;0
41:00,0;2.314.981.536;2.280.800.806;47;0;30;0;79;0;79;0;1.310.000.038;0;1;0;0;0;0;1;0
42:00,0;2.314.981.536;2.278.359.325;47;0;30;0;79;0;79;0;1.310.000.038;0;1;0;0;0;0;1;0
43:00,0;2.313.760.796;2.275.917.844;47;0;30;0;79;0;79;0;13;0;1;0;0;0;0;1;0
44:00,0;2.313.760.796;2.277.138.585;47;0;30;0;79;0;79;0;1.310.000.038;0;1;0;0;0;0;1;0
45:00,0;2.313.760.796;2.275.917.844;47;0;30;0;79;0;79;0;1.310.000.038;0;1;0;0;0;0;1;0
46:00,0;2.313.760.796;2.277.138.585;47;0;30;0;79;0;79;0;1.310.000.038;0;1;0;0;0;0;1;0
47:00,0;2.310.098.575;2.275.917.844;47;0;30;0;79;0;79;0;1.310.000.038;0;1;0;0;0;0;1;0
48:00,0;2.310.098.575;2.278.359.325;47;0;30;0;79;0;79;0;1.310.000.038;0;1;0;0;0;0;1;0
49:00,0;2.310.098.575;2.275.917.844;47;0;30;0;79;0;79;0;1.310.000.038;0;1;0;0;0;0;1;0
50:00,0;2.308.877.834;2.277.138.585;47;0;30;0;79;0;79;0;1.319.999.981;0;1;0;0;0;0;1;0
51:00,0;2.310.098.575;2.279.580.065;47;0;30;0;79;0;79;0;1.310.000.038;0;1;0;0;0;0;1;0
52:00,0;2.307.657.094;2.278.359.325;47;0;30;0;79;0;79;0;1.319.999.981;0;1;0;0;0;0;1;0
53:00,0;2.305.215.613;2.278.359.325;47;0;30;0;79;0;79;0;1.319.999.981;0;1;0;0;0;0;1;0
54:00,0;2.305.215.613;2.280.800.806;47;0;30;0;79;0;79;0;1.319.999.981;0;1;0;0;0;0;1;0
55:00,0;2.305.215.613;2.282.021.546;47;0;30;0;79;0;79;0;1.310.000.038;0;1;0;0;0;0;1;0
56:00,0;2.305.215.613;2.282.021.546;47;0;30;0;79;0;79;0;1.310.000.038;0;1;0;0;0;0;1;0
57:00,0;2.305.215.613;2.284.463.027;47;0;30;0;79;0;79;0;1.319.999.981;0;1;0;0;0;0;1;0
58:00,0;2.303.994.873;2.284.463.027;47;0;30;0;79;0;79;0;1.310.000.038;0;1;0;0;0;0;1;0
59:00,0;2.303.994.873;2.284.463.027;47;0;30;0;79;0;79;0;1.289.999.962;0;1;0;0;0;0;1;0
00:00,0;2.301.553.392;2.285.683.767;47;0;30;0;79;0;79;0;1.280.000.019;0;1;0;0;0;0;1;0
01:00,0;2.303.994.873;2.286.904.508;47;0;30;0;79;0;79;0;1.289.999.962;0;1;0;0;0;0;1;0
02:00,0;2.300.332.652;2.288.125.248;47;0;30;0;79;0;79;0;1.289.999.962;0;1;0;0;0;0;1;0
03:00,0;2.301.553.392;2.286.904.508;47;0;30;0;79;0;79;0;1.289.999.962;0;1;0;0;0;0;1;0
04:00,0;2.301.553.392;2.286.904.508;47;0;30;0;79;0;79;0;13;0;1;0;0;0;0;1;0
05:00,0;2.299.111.911;2.288.125.248;47;0;30;0;79;0;79;0;1.289.999.962;0;1;0;0;0;0;1;0
06:00,0;2.297.891.171;2.290.566.729;47;0;30;0;79;0;79;0;13;0;1;0;0;0;0;1;0
07:00,0;2.297.891.171;2.293.008.209;47;0;30;0;79;0;79;0;13;0;1;0;0;0;0;1;0
08:00,0;2.300.332.652;2.290.566.729;47;0;30;0;79;0;79;0;1.289.999.962;0;1;0;0;0;0;1;0
09:00,0;2.296.670.431;2.293.008.209;47;0;30;0;79;0;79;0;1.280.000.019;0;1;0;0;0;0;1;0
10:00,0;2.293.008.209;2.290.566.729;47;0;30;0;79;0;79;0;1.280.000.019;0;1;0;0;0;0;1;0
11:00,0;2.296.670.431;229.422.895;47;0;30;0;79;0;79;0;1.280.000.019;0;1;0;0;0;0;1;0
12:00,0;2.296.670.431;2.293.008.209;47;0;30;0;79;0;79;0;1.280.000.019;0;1;0;0;0;0;1;0
13:00,0;2.296.670.431;2.290.566.729;47;0;30;0;79;0;79;0;1.280.000.019;0;1;0;0;0;0;1;0
14:00,0;2.291.787.469;2.289.345.988;47;0;30;0;79;0;79;0;1.269.999.981;0;1;0;0;0;0;1;0
15:00,0;2.293.008.209;2.288.125.248;47;0;30;0;79;0;79;0;1.269.999.981;0;1;0;0;0;0;1;0
16:00,0;229.544.969;2.289.345.988;47;0;30;0;79;0;79;0;1.269.999.981;0;1;0;0;0;0;1;0
17:00,0;2.293.008.209;2.286.904.508;47;0;30;0;79;0;79;0;1.269.999.981;0;1;0;0;0;0;1;0
18:00,0;2.293.008.209;2.285.683.767;47;0;30;0;79;0;79;0;1.280.000.019;0;1;0;0;0;0;1;0
19:00,0;229.544.969;2.286.904.508;47;0;30;0;79;0;79;0;1.280.000.019;0;1;0;0;0;0;1;0
20:00,0;2.296.670.431;2.282.021.546;47;0;30;0;79;0;79;0;1.280.000.019;0;1;0;0;0;0;1;0
21:00,0;229.544.969;2.280.800.806;47;0;30;0;79;0;79;0;12. Mai;0;1;0;0;0;0;1;0
22:00,0;2.293.008.209;2.279.580.065;47;0;30;0;63;0;70;0;1.239.999.962;0;1;0;0;0;0;1;0
23:00,0;2.290.566.729;2.279.580.065;47;0;30;0;0;0;0;0;1.239.999.962;0;1;0;0;0;0;1;0
24:00,0;2.293.008.209;2.280.800.806;47;0;30;0;0;0;0;0;1.230.000.019;0;1;0;0;0;0;1;0
25:00,0;2.290.566.729;2.278.359.325;47;0;30;0;0;0;0;0;1.219.999.981;0;1;0;0;0;0;1;0
26:00,0;2.290.566.729;2.278.359.325;47;0;30;0;0;0;0;0;1.210.000.038;0;1;0;0;0;0;1;0
27:00,0;2.291.787.469;2.279.580.065;47;0;30;0;0;0;0;0;12;0;1;0;0;0;0;1;0
28:00,0;2.290.566.729;2.277.138.585;47;0;30;0;0;0;0;0;1.189.999.962;0;1;0;0;0;0;1;0
29:00,0;2.289.345.988;2.274.697.104;47;0;30;0;0;0;0;0;1.189.999.962;0;1;0;0;0;0;1;0
30:00,0;2.288.125.248;2.275.917.844;47;0;30;0;0;0;0;0;1.180.000.019;0;1;0;0;0;0;1;0
31:00,0;2.289.345.988;2.275.917.844;47;0;30;0;0;0;0;0;1.180.000.019;0;1;0;0;0;0;1;0
32:00,0;2.288.125.248;2.274.697.104;47;0;30;0;0;0;0;0;1.180.000.019;0;1;0;0;0;0;1;0
33:00,0;2.288.125.248;2.275.917.844;47;0;30;0;0;0;0;0;1.169.999.981;0;1;0;0;0;0;1;0
34:00,0;2.288.125.248;2.274.697.104;47;0;30;0;0;0;0;0;1.169.999.981;0;1;0;0;0;0;1;0
35:00,0;2.286.904.508;2.275.917.844;47;0;30;0;0;0;0;0;1.169.999.981;0;1;0;0;0;0;1;0
36:00,0;2.285.683.767;2.275.917.844;47;0;30;0;0;0;0;0;1.169.999.981;0;1;0;0;0;0;1;0
37:00,0;2.288.125.248;2.275.917.844;47;0;30;0;0;0;0;0;1.169.999.981;0;1;0;0;0;0;1;0
38:00,0;2.286.904.508;2.278.359.325;47;0;30;0;0;0;0;0;1.169.999.981;0;1;0;0;0;0;1;0
39:00,0;2.285.683.767;2.278.359.325;47;0;30;0;0;0;0;0;1.180.000.019;0;1;0;0;0;0;1;0
40:00,0;2.285.683.767;2.279.580.065;47;0;30;0;0;0;0;0;1.180.000.019;0;1;0;0;0;0;1;0
41:00,0;2.285.683.767;2.279.580.065;47;0;30;0;0;0;0;0;1.180.000.019;0;1;0;0;0;0;1;0
42:00,0;2.285.683.767;2.280.800.806;47;0;30;0;0;0;0;0;1.180.000.019;0;1;0;0;0;0;1;0
43:00,0;2.282.021.546;2.282.021.546;47;0;30;0;0;0;0;0;1.180.000.019;0;1;0;0;0;0;1;0
44:00,0;2.283.242.286;2.285.683.767;47;0;30;0;0;0;0;0;1.180.000.019;0;1;0;0;0;0;1;0
45:00,0;2.280.800.806;2.284.463.027;47;0;30;0;0;0;0;0;1.180.000.019;0;1;0;0;0;0;1;0
