Datum;TE06 Büro- Raumregelung: Einzelraumregler Temperatur Messwert, [°C];TE06 Büro- Raumregelung: Einzelraumregler Temperatur Sollwert, [°C];TE06 Büro- Raumregelung: Fensterkontakt: Fensterkontakt Kippflügel;TE06 Büro- Raumregelung: Fensterkontakt: Fensterkontakt Drehflügel;TE06 Büro- Raumregelung: Fensterkontakt: Fenster gescholssen;TE06 Büro- Raumregelung: Fensterkontakt: Fenster geoeffnet;TE06 Büro- Raumregelung: Fensterkontakt: Fenster gekippt;TE06 Büro- Raumregelung: Fensterkontakt: Fensterkontakt unzulaessiger Zustnad;TE06 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 1 Stellung [%];TE06 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 1 Lamellen Stellung [%];TE06 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 2 Stellung [%];TE06 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 2 Lamellen Stellung [%];TE07 Büro- Raumregelung: Einzelraumregler Temperatur Messwert, [°C];TE07 Büro- Raumregelung: Einzelraumregler Temperatur Sollwert, [°C];TE07 Büro- Raumregelung: Fensterkontakt: Fensterkontakt Kippflügel;TE07 Büro- Raumregelung: Fensterkontakt: Fensterkontakt Drehflügel;TE07 Büro- Raumregelung: Fensterkontakt: Fenster gescholssen;TE07 Büro- Raumregelung: Fensterkontakt: Fenster geoeffnet;TE07 Büro- Raumregelung: Fensterkontakt: Fenster gekippt;TE07 Büro- Raumregelung: Fensterkontakt: Fensterkontakt unzulaessiger Zustnad;TE07 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 1 Stellung [%];TE07 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 1 Lamellen Stellung [%];TE07 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 2 Stellung [%];TE07 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Jalusie 2 Lamellen Stellung [%];MSR02 Wetterstation ALlgemein: aktuelle Lufttemperatur [°C];TE06 Büro Vorregelung: Berechnete Leistung [W], BEACHTE: Durchfluss nur über Ventil-Sekundär-Primär gemessen!;TE07 Büro Vorregelung: Berechnete Leistung [W], BEACHTE: Durchfluss nur über Ventil-Sekundär-Primär gemessen!;Aussen Temperatur Freigabe: Übergangszeit Manuel;Aussen Temperatur Freigabe: Automatik Betrieb;Aussen Temperatur Freigabe: Sommerbetrieb Manuel;Aussen Temperatur Freigabe: Winterbetrieb Manuel;Aussen Temperatur Freigabe: Störungen sperren;Aussen Temperatur Freigabe: Sommerbetrieb;Aussen Temperatur Freigabe: Winterbetrieb;Aussen Temperatur Freigabe: Übergangbetrieb;TE06 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Bewegungsmelder Betriebsmeldung;TE07 Büro- Licht Jalousie Bus- Kommunikation mit CodeSys: Bewegungsmelder Betriebsmeldung;MSR02 Wetterstation Luxmeter 0 - 120klux: Analoges Luxmeter [lux]: Messung
26.03.2025 13:00:00,000;22,2220526749474;22;0;0;0;1;0;0;50;0;49;0;22,026734214301;21;0;1;1;0;0;0;98;0;97;0;10,8999996185303;0;0;0;1;0;0;0;0;1;0;1;1;19047,2121341594
26.03.2025 13:30:00,000;21,9412823877682;22;0;0;0;1;0;0;50;0;49;0;22,0511490218818;21;0;1;1;0;0;0;98;0;97;0;10,5;0;0;0;1;0;0;0;0;1;0;1;1;21596,1180455947
26.03.2025 14:00:00,000;21,6971343119602;22;0;0;0;1;0;0;50;0;49;0;22,087771233253;21;0;1;1;0;0;0;98;0;97;0;10;7395,61974087524;0;0;1;0;0;0;0;1;0;1;1;9375,28611102634
26.03.2025 14:30:00,000;22,3563341166417;22;0;0;1;1;0;0;50;0;49;0;21,9901120029298;21;0;1;1;0;0;0;98;0;97;0;9,39999961853027;0;0;0;1;0;0;0;0;1;0;1;1;5273,59843745232
26.03.2025 15:00:00,000;22,6126895962401;22;0;0;1;1;0;0;50;0;49;0;21,9412823877682;21;0;1;1;0;0;0;98;0;97;0;7,90000009536743;0;0;0;1;0;0;0;0;1;0;1;1;2343,82152775658
26.03.2025 15:30:00,000;22,5394451734977;22;0;0;1;1;0;0;50;0;49;0;21,8802453688162;21;0;1;1;0;0;0;98;0;97;0;7,90000009536743;0;0;0;1;0;0;0;0;1;0;1;1;3750,11444441053
26.03.2025 16:00:00,000;22,4906155583361;22;0;0;1;1;0;0;50;0;49;0;21,9412823877682;21;0;1;1;0;0;0;98;0;97;0;7,90000009536743;0;0;0;1;0;0;0;0;1;0;1;1;3867,30552079836
26.03.2025 16:30:00,000;22,4295785393841;22;0;0;1;1;0;0;50;0;49;0;21,8924527726066;21;0;1;1;0;0;0;98;0;97;0;8;0;0;0;1;0;0;0;0;1;0;1;1;2783,28806421094
26.03.2025 17:00:00,000;22,3441267128513;22;0;0;1;1;0;0;50;0;49;0;21,8802453688162;21;0;1;1;0;0;0;0;0;0;0;8,10000038146973;0;0;0;1;0;0;0;0;1;0;0;0;2431,71483504746
26.03.2025 17:30:00,000;22,270882290109;22;0;0;1;1;0;0;50;0;49;0;21,8070009460738;21;0;1;1;0;0;0;97;0;98;0;8,10000038146973;0;0;0;1;0;0;0;0;1;0;0;1;820,337534714805
26.03.2025 18:00:00,000;22,2220526749474;22;0;0;1;1;0;0;50;0;49;0;21,7947935422834;21;0;1;1;0;0;0;98;0;98;0;8,19999980926514;0;0;0;1;0;0;0;0;1;0;0;1;234,382152775658
26.03.2025 18:30:00,000;22,4295785393841;22;0;0;1;1;0;0;50;0;49;0;22,1121860408338;21;0;1;1;0;0;0;62;0;65;0;8,30000019073486;0;0;0;1;0;0;0;0;1;0;0;0;175,786614581744
26.03.2025 19:00:00,000;22,4539933469649;22;0;0;1;1;0;0;50;0;49;0;22,1610156559954;21;0;1;1;0;0;0;1;0;1;0;8,10000038146973;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
26.03.2025 19:30:00,000;22,4417859431745;22;0;0;1;1;0;0;50;0;49;0;22,1732230597858;21;0;1;1;0;0;0;1;0;1;0;7,90000009536743;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
26.03.2025 20:00:00,000;22,4417859431745;22;0;0;1;1;0;0;50;0;49;0;22,1366008484146;21;0;1;1;0;0;0;1;0;1;0;7,80000019073486;0;0;0;1;0;0;0;0;1;0;0;0;175,786614581744
26.03.2025 20:30:00,000;22,3929563280129;22;0;0;1;1;0;0;50;0;49;0;22,148808252205;21;0;1;1;0;0;0;1;0;1;0;7,59999990463257;0;0;0;1;0;0;0;0;1;0;0;0;175,786614581744
26.03.2025 21:00:00,000;22,3563341166417;22;0;0;1;1;0;0;50;0;49;0;22,087771233253;21;0;1;1;0;0;0;1;0;1;0;7,40000009536743;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
26.03.2025 21:30:00,000;22,3563341166417;22;0;0;1;1;0;0;50;0;49;0;22,087771233253;21;0;1;1;0;0;0;1;0;1;0;7,40000009536743;0;0;0;1;0;0;0;0;1;0;0;0;175,786614581744
26.03.2025 22:00:00,000;22,3075045014801;22;0;0;1;1;0;0;50;0;49;0;22,0511490218818;21;0;1;1;0;0;0;1;0;1;0;7,19999980926514;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
26.03.2025 22:30:00,000;22,2952970976897;22;0;0;1;1;0;0;50;0;49;0;22,0389416180914;21;0;1;1;0;0;0;1;0;1;0;7,19999980926514;0;0;0;1;0;0;0;0;1;0;0;0;175,786614581744
26.03.2025 23:00:00,000;22,2586748863186;22;0;0;1;1;0;0;50;0;49;0;21,9901120029298;21;0;1;1;0;0;0;1;0;1;0;7,30000019073486;0;0;0;1;0;0;0;0;1;0;0;0;175,786614581744
26.03.2025 23:30:00,000;22,2220526749474;22;0;0;1;1;0;0;50;0;49;0;21,9412823877682;21;0;1;1;0;0;0;1;0;1;0;7,19999980926514;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
27.03.2025 00:00:00,000;22,209845271157;22;0;0;1;1;0;0;50;0;49;0;21,904660176397;21;0;1;1;0;0;0;1;0;1;0;6,90000009536743;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
27.03.2025 00:30:00,000;22,1976378673666;22;0;0;1;1;0;0;50;0;49;0;21,8802453688162;21;0;1;1;0;0;0;1;0;1;0;6,90000009536743;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
27.03.2025 01:00:00,000;22,148808252205;22;0;0;1;1;0;0;50;0;49;0;21,8802453688162;21;0;1;1;0;0;0;1;0;1;0;6,90000009536743;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
27.03.2025 01:30:00,000;22,1366008484146;22;0;0;1;1;0;0;50;0;49;0;21,8192083498642;21;0;1;1;0;0;0;1;0;1;0;6,59999990463257;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
27.03.2025 02:00:00,000;22,087771233253;22;0;0;1;1;0;0;50;0;49;0;21,7947935422834;21;0;1;1;0;0;0;1;0;1;0;6,69999980926514;0;0;0;1;0;0;0;0;1;0;0;0;175,786614581744
27.03.2025 02:30:00,000;22,087771233253;22;0;0;1;1;0;0;50;0;49;0;21,7947935422834;21;0;1;1;0;0;0;1;0;1;0;7;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
27.03.2025 03:00:00,000;22,0633564256722;22;0;0;1;1;0;0;50;0;49;0;21,782586138493;21;0;1;1;0;0;0;1;0;1;0;7;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
27.03.2025 03:30:00,000;22,0511490218818;22;0;0;1;1;0;0;50;0;49;0;21,782586138493;21;0;1;1;0;0;0;1;0;1;0;6,80000019073486;0;0;0;1;0;0;0;0;1;0;0;0;175,786614581744
27.03.2025 04:00:00,000;21,9901120029298;22;0;0;1;1;0;0;50;0;49;0;21,6971343119602;21;0;1;1;0;0;0;1;0;1;0;6,30000019073486;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
27.03.2025 04:30:00,000;21,965697195349;22;0;0;1;1;0;0;50;0;49;0;21,6971343119602;21;0;1;1;0;0;0;1;0;1;0;6,19999980926514;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
27.03.2025 05:00:00,000;21,9412823877682;22;0;0;1;1;0;0;50;0;49;0;21,660512100589;21;0;1;1;0;0;0;1;0;1;0;6,30000019073486;0;0;0;1;0;0;0;0;1;0;0;0;175,786614581744
27.03.2025 05:30:00,000;21,9412823877682;22;0;0;1;1;0;0;50;0;49;0;21,6238898892178;21;0;1;1;0;0;0;1;0;1;0;6,59999990463257;0;0;0;1;0;0;0;0;1;0;0;0;205,084383678701
27.03.2025 06:00:00,000;21,7337565233314;22;0;0;1;1;0;0;50;0;49;0;21,2576677755058;21;0;1;1;0;0;0;98;0;98;0;6,69999980926514;188,90116666667;0;0;1;0;0;0;0;1;0;0;1;498,062074648274
27.03.2025 06:30:00,000;21,8680379650258;22;0;0;1;1;0;0;50;0;49;0;21,1722159489731;21;0;1;1;0;0;0;0;11;0;11;6,80000019073486;0;0;0;1;0;0;0;0;1;0;0;0;1318,39960936308
27.03.2025 07:00:00,000;21,904660176397;22;0;0;1;1;0;0;50;0;49;0;21,1600085451827;21;0;1;1;0;0;0;98;0;97;0;7;0;0;0;1;0;0;0;0;1;0;1;1;4453,26090273751
27.03.2025 07:30:00,000;22,026734214301;22;0;0;1;1;0;0;50;0;49;0;21,1233863338115;21;0;1;1;0;0;0;98;0;97;0;7,30000019073486;0;0;0;1;0;0;0;0;1;0;1;1;5742,36274300363
27.03.2025 08:00:00,000;22,0511490218818;22;0;0;1;1;0;0;50;0;49;0;21,1722159489731;21;0;1;1;0;0;0;98;0;97;0;7,19999980926514;0;0;0;1;0;0;0;0;1;0;1;1;6474,80697042756
27.03.2025 08:30:00,000;22,1366008484146;22;0;0;1;1;0;0;50;0;49;0;21,416364024781;21;0;1;1;0;0;0;98;0;98;0;7,40000009536743;0;0;0;1;0;0;0;0;1;0;1;1;9228,79726554155
27.03.2025 09:00:00,000;22,3441267128513;22;0;0;1;1;0;0;50;0;49;0;21,5140232551042;21;0;1;1;0;0;0;98;0;98;0;7,30000019073486;0;0;0;1;0;0;0;0;1;0;1;1;10752,2812585833
27.03.2025 09:30:00,000;22,5516525772881;22;0;0;1;1;0;0;50;0;49;0;21,599475081637;21;0;1;1;0;0;0;98;0;98;0;7,19999980926514;0;0;0;1;0;0;0;0;1;0;1;1;13945,7380901517
27.03.2025 10:00:00,000;22,6981414227729;22;0;0;1;1;0;0;50;0;49;0;21,721549119541;21;0;1;1;0;0;0;98;0;98;0;7,40000009536743;0;0;0;1;0;0;0;0;1;0;1;1;22738,731040376
27.03.2025 10:30:00,000;22,9178746910001;22;0;0;1;1;0;0;50;0;49;0;21,9534897915586;21;0;1;1;0;0;0;98;0;98;0;8,19999980926514;0;0;0;1;0;0;0;0;1;0;1;1;35164,647358623
27.03.2025 11:00:00,000;23,1009857478561;22;0;0;1;1;0;0;50;0;49;0;22,026734214301;21;0;1;1;0;0;0;98;22;98;22;9,19999980926514;0;0;0;1;0;0;0;0;1;0;1;1;41053,4989471114
27.03.2025 11:30:00,000;23,1009857478561;22;0;0;1;1;0;0;50;0;49;0;22,1243934446242;21;0;1;1;0;0;0;98;22;98;22;9,60000038146973;0;0;0;1;0;0;0;0;1;0;1;1;37361,9800408948
27.03.2025 12:00:00,000;23,1009857478561;22;0;0;1;1;0;0;50;0;49;0;22,270882290109;21;0;1;1;0;0;0;98;0;98;0;10,1999998092651;0;0;0;1;0;0;0;0;1;0;1;1;66374,0958891568
27.03.2025 12:30:00,000;23,1620227668081;22;0;0;1;1;0;0;50;0;49;0;22,3441267128513;21;0;1;1;0;0;0;98;0;98;0;10;0;0;0;1;0;0;0;0;1;0;1;1;37069,0023499252
27.03.2025 13:00:00,000;23,2352671895505;22;0;0;1;1;0;0;50;0;49;0;22,4295785393841;21;0;1;1;0;0;0;98;0;98;0;10,6999998092651;0;0;0;1;0;0;0;0;1;0;1;1;99575,7927182836
27.03.2025 13:30:00,000;23,2840968047121;22;0;0;1;1;0;0;50;0;49;0;22,4173711355937;21;0;1;1;0;0;0;98;0;98;0;10,5;0;0;0;1;0;0;0;0;1;0;1;1;35545,5183568834
27.03.2025 14:00:00,000;23,3573412274545;22;0;0;1;1;0;0;50;0;49;0;22,3563341166417;21;0;1;1;0;0;0;98;0;98;0;10,1000003814697;0;0;0;1;0;0;0;0;1;0;1;1;37156,8956572161
27.03.2025 14:30:00,000;23,5038300729392;22;0;0;1;1;0;0;50;0;49;0;22,4173711355937;21;0;1;1;0;0;0;98;0;98;0;10,3000001907349;0;0;0;1;0;0;0;0;1;0;1;1;31883,2972197638
27.03.2025 15:00:00,000;23,5648670918912;22;0;0;1;1;0;0;50;0;49;0;22,4906155583361;21;0;1;1;0;0;0;98;0;98;0;10;0;0;0;1;0;0;0;0;1;0;1;1;22768,0288094729
27.03.2025 15:30:00,000;23,6259041108432;22;0;0;1;1;0;0;50;0;49;0;22,5760673848689;21;0;1;1;0;0;0;98;0;98;0;10,1999998092651;0;0;0;1;0;0;0;0;1;0;1;1;18666,3411358989
27.03.2025 16:00:00,000;23,6991485335856;22;0;0;1;1;0;0;50;0;49;0;22,6981414227729;21;0;1;1;0;0;0;98;0;98;0;10;0;0;0;1;0;0;0;0;1;0;1;1;12539,4451734977
27.03.2025 16:30:00,000;23,8212225714896;22;0;0;1;1;0;0;50;0;49;0;22,8568376720481;21;0;1;1;0;0;0;98;0;98;0;10;0;0;0;1;0;0;0;0;1;0;1;1;9873,34818567461
27.03.2025 17:00:00,000;23,7968077639088;22;0;0;1;1;0;0;50;0;49;0;22,8690450758385;21;0;1;1;0;0;0;98;0;98;0;9,60000038146973;0;0;0;1;0;0;0;0;1;0;1;1;6181,82927945799
27.03.2025 17:30:00,000;23,6259041108432;22;0;0;1;1;0;0;50;0;49;0;22,8446302682577;21;0;1;1;0;0;0;98;0;98;0;8,80000019073486;0;0;0;1;0;0;0;0;1;0;1;1;2431,71483504746
27.03.2025 18:00:00,000;23,3817560350352;22;0;0;1;1;0;0;50;0;49;0;22,7591784417249;21;0;1;1;0;0;0;98;0;98;0;8,69999980926514;0;0;0;1;0;0;0;0;1;0;0;1;498,062074648274
27.03.2025 18:30:00,000;23,4305856501968;22;0;0;1;1;0;0;50;0;49;0;23,0643635364849;21;0;1;1;0;0;0;98;0;98;0;8;0;0;0;1;0;0;0;0;1;0;0;1;175,786614581744
27.03.2025 19:00:00,000;23,3695486312449;22;0;0;1;1;0;0;50;0;49;0;23,0887783440657;21;0;1;1;0;0;0;0;0;1;0;7,80000019073486;0;0;0;1;0;0;0;0;1;0;1;1;175,786614581744
27.03.2025 19:30:00,000;23,3207190160833;22;0;0;1;1;0;0;50;0;49;0;23,1131931516465;21;0;1;1;0;0;0;0;0;1;0;7,69999980926514;0;0;0;1;0;0;0;0;1;0;1;1;146,488845484787
27.03.2025 20:00:00,000;23,2474745933409;22;0;0;1;1;0;0;50;0;49;0;23,1254005554369;21;0;1;1;0;0;0;0;0;1;0;7,5;0;0;0;1;0;0;0;0;1;0;1;1;146,488845484787
27.03.2025 20:30:00,000;23,1742301705985;22;0;0;1;1;0;0;50;0;49;0;23,0765709402753;21;0;1;1;0;0;0;0;0;1;0;6,69999980926514;0;0;0;1;0;0;0;0;1;0;0;1;146,488845484787
27.03.2025 21:00:00,000;23,1009857478561;22;0;0;1;1;0;0;50;0;49;0;22,9789117099521;21;0;1;1;0;0;0;0;0;1;0;5,5;0;0;0;1;0;0;0;0;1;0;0;0;87,8933072908719
27.03.2025 21:30:00,000;22,9911191137425;22;0;0;1;1;0;0;50;0;49;0;22,8446302682577;21;0;1;1;0;0;0;0;0;1;0;4,90000009536743;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
27.03.2025 22:00:00,000;22,9667043061617;22;0;0;1;1;0;0;50;0;49;0;22,7591784417249;21;0;1;1;0;0;0;0;0;1;0;4,19999980926514;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
27.03.2025 22:30:00,000;22,8934598834193;22;0;0;1;1;0;0;50;0;49;0;22,6615192114017;21;0;1;1;0;0;0;0;0;1;0;3,90000009536743;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
27.03.2025 23:00:00,000;22,8324228644673;22;0;0;1;1;0;0;50;0;49;0;22,5760673848689;21;0;1;1;0;0;0;0;0;1;0;3,20000004768372;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
27.03.2025 23:30:00,000;22,7713858455153;22;0;0;1;1;0;0;50;0;49;0;22,5028229621265;21;0;1;1;0;0;0;0;0;1;0;3,20000004768372;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
28.03.2025 00:00:00,000;22,7103488265633;22;0;0;1;1;0;0;50;0;49;0;22,4417859431745;21;0;1;1;0;0;0;0;0;1;0;3,29999995231628;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
28.03.2025 00:30:00,000;22,6493118076113;22;0;0;1;1;0;0;50;0;49;0;22,3441267128513;21;0;1;1;0;0;0;0;0;1;0;3,20000004768372;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
28.03.2025 01:00:00,000;22,5882747886593;22;0;0;1;1;0;0;50;0;49;0;22,2586748863186;21;0;1;1;0;0;0;0;0;1;0;2,40000009536743;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
28.03.2025 01:30:00,000;22,5394451734977;22;0;0;1;1;0;0;50;0;49;0;22,2464674825282;21;0;1;1;0;0;0;0;0;1;0;2,29999995231628;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
28.03.2025 02:00:00,000;22,4906155583361;22;0;0;1;1;0;0;50;0;49;0;22,1732230597858;21;0;1;1;0;0;0;0;0;1;0;1,79999995231628;0;0;0;1;0;0;0;0;1;0;0;0;175,786614581744
28.03.2025 02:30:00,000;22,4784081545457;22;0;0;1;1;0;0;50;0;49;0;22,1366008484146;21;0;1;1;0;0;0;0;0;1;0;2,09999990463257;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
28.03.2025 03:00:00,000;22,4051637318033;22;0;0;1;1;0;0;50;0;49;0;22,0755638294626;21;0;1;1;0;0;0;0;0;1;0;0,800000011920929;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
28.03.2025 03:30:00,000;22,3319193090609;22;0;0;1;1;0;0;50;0;49;0;21,9779045991394;21;0;1;1;0;0;0;0;0;1;0;1,20000004768372;0;0;0;1;0;0;0;0;1;0;0;0;87,8933072908719
28.03.2025 04:00:00,000;22,270882290109;22;0;0;1;1;0;0;50;0;49;0;21,9290749839778;21;0;1;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
28.03.2025 04:30:00,000;22,2342600787378;22;0;0;1;1;0;0;50;0;49;0;21,8680379650258;21;0;1;1;0;0;0;0;0;1;0;0,400000005960464;0;0;0;1;0;0;0;0;1;0;0;0;87,8933072908719
28.03.2025 05:00:00,000;22,1732230597858;22;0;0;1;1;0;0;50;0;49;0;21,8192083498642;21;0;1;1;0;0;0;0;0;1;0;1,39999997615814;0;0;0;1;0;0;0;0;1;0;0;0;87,8933072908719
28.03.2025 05:30:00,000;22,148808252205;22;0;0;1;1;0;0;50;0;49;0;21,7947935422834;21;0;1;1;0;0;0;0;0;1;0;1,5;0;0;0;1;0;0;0;0;1;0;0;0;292,977690969573
28.03.2025 06:00:00,000;21,9412823877682;22;0;0;1;1;0;0;50;0;49;0;21,4529862361522;21;0;1;1;0;0;0;98;0;98;0;1,70000004768372;0;0;0;1;0;0;0;0;1;0;0;1;1992,2482985931
28.03.2025 06:30:00,000;21,782586138493;22;0;0;1;1;0;0;50;0;49;0;21,2088381603442;21;0;1;1;0;0;0;0;0;0;0;1,60000002384186;32,1506443650989;0;0;1;0;0;0;0;1;0;0;0;5888,85158848842
28.03.2025 07:00:00,000;21,7947935422834;22;0;0;1;1;0;0;50;0;49;0;21,2088381603442;21;0;1;1;0;0;0;0;0;0;0;3,09999990463257;0;0;0;1;0;0;0;0;1;0;0;0;10137,0281075472
28.03.2025 07:30:00,000;21,904660176397;22;0;0;1;1;0;0;50;0;49;0;21,2210455641346;21;0;1;1;0;0;0;0;0;0;0;3,79999995231628;0;0;0;1;0;0;0;0;1;0;0;0;11719,1076387829
28.03.2025 08:00:00,000;21,904660176397;22;0;0;1;1;0;0;50;0;49;0;21,2088381603442;21;0;1;1;0;0;0;0;0;0;0;3,90000009536743;0;0;0;1;0;0;0;0;1;0;0;0;12832,4228644673
28.03.2025 08:30:00,000;21,8802453688162;22;0;0;1;1;0;0;50;0;49;0;21,4285714285714;21;0;1;1;0;0;0;98;0;98;0;5,90000009536743;0;0;0;1;0;0;0;0;1;0;1;1;44774,315622425
28.03.2025 09:00:00,000;22,5150303659169;22;0;0;1;1;0;0;50;0;49;0;21,721549119541;21;0;1;1;0;0;0;99;100;99;100;8,19999980926514;0;0;0;1;0;0;0;0;1;0;1;1;32234,8704489273
28.03.2025 09:30:00,000;22,9300820947905;22;0;0;1;1;0;0;50;0;49;0;21,7947935422834;21;0;1;1;0;0;0;99;67;99;67;8,5;0;0;0;1;0;0;0;0;1;0;1;1;62916,9591357158
28.03.2025 10:00:00,000;23,1620227668081;22;0;0;1;1;0;0;50;0;49;0;21,8680379650258;21;0;1;1;0;0;0;99;67;99;67;9,60000038146973;0;0;0;1;0;0;0;0;1;0;1;1;66901,455732902
28.03.2025 10:30:00,000;23,4305856501968;22;0;0;1;1;0;0;50;0;49;0;21,9901120029298;21;0;1;1;0;0;0;99;67;99;67;10,6000003814697;0;0;0;1;0;0;0;0;1;0;1;1;71999,2675557726
28.03.2025 11:00:00,000;23,6991485335856;22;0;0;1;1;0;0;50;0;49;0;21,8680379650258;21;0;1;1;0;0;0;99;100;99;100;11,5;0;0;0;1;0;0;0;0;1;0;1;1;76338,9996032594
28.03.2025 11:30:00,000;23,7968077639088;22;0;0;1;1;0;0;50;0;49;0;21,9534897915586;21;0;1;1;0;0;0;99;100;99;100;12;0;0;0;1;0;0;0;0;1;0;1;1;66461,9891964476
28.03.2025 12:00:00,000;23,8578447828608;22;0;0;1;1;0;0;50;0;49;0;21,9901120029298;21;0;1;1;0;0;0;98;44;98;44;12,3000001907349;0;0;0;1;0;0;0;0;1;0;0;1;71589,0987884152
28.03.2025 12:30:00,000;23,7968077639088;22;0;0;1;1;0;0;50;0;49;0;22,087771233253;21;0;1;1;0;0;0;98;33;98;33;13;0;0;0;1;0;0;0;0;1;0;1;1;77071,4438306833
28.03.2025 13:00:00,000;23,6259041108432;22;0;0;1;1;0;0;50;0;49;0;22,1243934446242;21;0;1;1;0;0;0;98;33;98;33;13,3999996185303;0;0;0;1;0;0;0;0;1;0;1;1;75694,4486831263
28.03.2025 13:30:00,000;23,6014893032624;22;0;0;1;1;0;0;50;0;49;0;21,7703787347026;21;0;1;1;0;0;0;98;0;98;0;12,6000003814697;0;0;0;1;0;0;0;0;1;0;1;1;35311,1362041078
28.03.2025 14:00:00,000;23,4550004577776;22;0;0;1;1;0;0;50;0;49;0;21,8924527726066;21;0;1;1;0;0;0;98;0;98;0;11,8999996185303;0;0;0;1;0;0;0;0;1;0;1;1;35516,2205877865
28.03.2025 14:30:00,000;23,5160374767296;22;0;0;1;1;0;0;50;0;49;0;21,9412823877682;21;0;1;1;0;0;0;98;0;98;0;11,6000003814697;0;0;0;1;0;0;0;0;1;0;1;1;15150,608844264
28.03.2025 15:00:00,000;23,5038300729392;22;0;0;1;1;0;0;50;0;49;0;21,9779045991394;21;0;1;1;0;0;0;98;0;98;0;11,5;0;0;0;1;0;0;0;0;1;0;1;1;16469,0084536271
28.03.2025 15:30:00,000;23,6625263222144;22;0;0;1;1;0;0;50;0;49;0;22,087771233253;21;0;1;1;0;0;0;98;0;98;0;11,3000001907349;0;0;0;1;0;0;0;0;1;0;1;1;5800,95828119755
28.03.2025 16:00:00,000;23,4794152653584;22;0;0;1;1;0;0;50;0;49;0;21,7947935422834;21;0;1;1;0;0;0;98;0;98;0;11,1999998092651;0;0;0;1;0;0;0;0;1;0;1;1;4599,7497482223
28.03.2025 16:30:00,000;23,3817560350352;22;0;0;1;1;0;0;50;0;49;0;21,8680379650258;21;0;1;1;0;0;0;98;0;97;0;11;0;0;0;1;0;0;0;0;1;0;1;1;3838,00775170141
28.03.2025 17:00:00,000;23,2474745933409;22;0;0;1;1;0;0;50;0;49;0;21,7581713309122;21;0;1;1;0;0;0;98;0;97;0;11;0;0;0;1;0;0;0;0;1;0;0;1;1230,50630207221
28.03.2025 17:30:00,000;23,0643635364849;22;0;0;1;1;0;0;50;0;49;0;21,6971343119602;21;0;1;1;0;0;0;0;0;1;0;10,8999996185303;0;0;0;1;0;0;0;0;1;0;0;0;585,955381939146
28.03.2025 18:00:00,000;22,9178746910001;22;0;0;1;1;0;0;50;0;49;0;21,660512100589;21;0;1;1;0;0;0;98;0;98;0;9,89999961853027;0;0;0;1;0;0;0;0;1;0;0;1;234,382152775658
28.03.2025 18:30:00,000;23,0765709402753;22;0;0;1;1;0;0;50;0;49;0;21,9534897915586;21;0;1;1;0;0;0;0;0;0;11;9;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
28.03.2025 19:00:00,000;23,0155339213233;22;0;0;1;1;0;0;50;0;49;0;22,026734214301;21;0;1;1;0;0;0;0;0;0;11;8,80000019073486;0;0;0;1;0;0;0;0;1;0;0;1;146,488845484787
28.03.2025 19:30:00,000;22,9300820947905;22;0;0;1;1;0;0;50;0;49;0;22,026734214301;21;0;1;1;0;0;0;0;0;0;11;8,39999961853027;0;0;0;1;0;0;0;0;1;0;0;0;146,488845484787
